Model,Pose,CvFold,F1,Precision,Recall,Support
MLPClassifier,ardha bhekasana,4,0.6666666666666666,0.7142857142857143,0.625,8.0
MLPClassifier,ardha bhekasana,1,0.7142857142857143,0.8333333333333334,0.625,8.0
KNeighborsClassifier,ardha bhekasana,0,0.7777777777777777,0.7,0.875,8.0
RandomForestClassifier,ardha bhekasana,0,0.7777777777777777,0.7,0.875,8.0
KNeighborsClassifier,ardha bhekasana,1,0.7999999999999999,0.8571428571428571,0.75,8.0
KNeighborsClassifier,ardha bhekasana,3,0.7999999999999999,0.8571428571428571,0.75,8.0
SVC,ardha bhekasana,3,0.7999999999999999,0.8571428571428571,0.75,8.0
KNeighborsClassifier,ardha bhekasana,4,0.7999999999999999,0.8571428571428571,0.75,8.0
GaussianNB,ardha bhekasana,3,0.8421052631578948,0.7272727272727273,1.0,8.0
RandomForestClassifier,ardha bhekasana,3,0.875,0.875,0.875,8.0
MLPClassifier,ardha bhekasana,3,0.875,0.875,0.875,8.0
SVC,ardha bhekasana,4,0.875,0.875,0.875,8.0
SVC,ardha bhekasana,0,0.9333333333333333,1.0,0.875,8.0
MLPClassifier,ardha bhekasana,0,1.0,1.0,1.0,8.0
AdaBoostClassifier,ardha chandrasana,0,0.0,0.0,0.0,10.0
AdaBoostClassifier,ardha chandrasana,1,0.0,0.0,0.0,10.0
AdaBoostClassifier,ardha chandrasana,2,0.0,0.0,0.0,10.0
AdaBoostClassifier,ardha chandrasana,3,0.0,0.0,0.0,11.0
AdaBoostClassifier,ardha chandrasana,4,0.0,0.0,0.0,11.0
QuadraticDiscriminantAnalysis,ardha chandrasana,0,0.5333333333333333,0.8,0.4,10.0
QuadraticDiscriminantAnalysis,ardha chandrasana,3,0.5333333333333333,1.0,0.36363636363636365,11.0
QuadraticDiscriminantAnalysis,ardha chandrasana,4,0.5333333333333333,1.0,0.36363636363636365,11.0
MLPClassifier,ardha chandrasana,0,0.5454545454545454,0.5,0.6,10.0
DecisionTreeClassifier,ardha chandrasana,2,0.5454545454545454,0.5,0.6,10.0
GaussianNB,ardha chandrasana,2,0.5555555555555556,0.625,0.5,10.0
DecisionTreeClassifier,ardha chandrasana,1,0.5714285714285713,0.5454545454545454,0.6,10.0
SVC,ardha chandrasana,0,0.5714285714285715,1.0,0.4,10.0
DecisionTreeClassifier,ardha chandrasana,3,0.5882352941176471,0.8333333333333334,0.45454545454545453,11.0
MLPClassifier,ardha chandrasana,3,0.5882352941176471,0.8333333333333334,0.45454545454545453,11.0
GaussianNB,ardha chandrasana,0,0.6,0.6,0.6,10.0
GaussianNB,ardha chandrasana,3,0.6086956521739131,0.5833333333333334,0.6363636363636364,11.0
MLPClassifier,ardha chandrasana,4,0.6086956521739131,0.5833333333333334,0.6363636363636364,11.0
RandomForestClassifier,ardha chandrasana,0,0.631578947368421,0.6666666666666666,0.6,10.0
MLPClassifier,ardha chandrasana,2,0.631578947368421,0.6666666666666666,0.6,10.0
DecisionTreeClassifier,ardha chandrasana,4,0.6363636363636364,0.6363636363636364,0.6363636363636364,11.0
DecisionTreeClassifier,ardha chandrasana,0,0.6666666666666665,0.75,0.6,10.0
MLPClassifier,ardha chandrasana,1,0.6666666666666665,0.75,0.6,10.0
SVC,ardha chandrasana,3,0.6666666666666665,0.8571428571428571,0.5454545454545454,11.0
QuadraticDiscriminantAnalysis,ardha chandrasana,1,0.6666666666666666,1.0,0.5,10.0
KNeighborsClassifier,ardha chandrasana,2,0.7,0.7,0.7,10.0
QuadraticDiscriminantAnalysis,ardha chandrasana,2,0.7058823529411764,0.8571428571428571,0.6,10.0
KNeighborsClassifier,ardha chandrasana,4,0.7200000000000001,0.6428571428571429,0.8181818181818182,11.0
GaussianNB,ardha chandrasana,4,0.7200000000000001,0.6428571428571429,0.8181818181818182,11.0
GaussianNB,ardha chandrasana,1,0.7368421052631577,0.7777777777777778,0.7,10.0
KNeighborsClassifier,ardha chandrasana,0,0.7499999999999999,1.0,0.6,10.0
SVC,ardha chandrasana,2,0.7777777777777777,0.875,0.7,10.0
KNeighborsClassifier,ardha chandrasana,3,0.7777777777777778,1.0,0.6363636363636364,11.0
SVC,ardha chandrasana,4,0.7826086956521738,0.75,0.8181818181818182,11.0
RandomForestClassifier,ardha chandrasana,3,0.8421052631578948,1.0,0.7272727272727273,11.0
RandomForestClassifier,ardha chandrasana,4,0.8695652173913043,0.8333333333333334,0.9090909090909091,11.0
RandomForestClassifier,ardha chandrasana,1,0.9,0.9,0.9,10.0
RandomForestClassifier,ardha chandrasana,2,0.9473684210526316,1.0,0.9,10.0
KNeighborsClassifier,ardha chandrasana,1,1.0,1.0,1.0,10.0
SVC,ardha chandrasana,1,1.0,1.0,1.0,10.0
AdaBoostClassifier,ardha matsyendrasana,1,0.08785529715762275,0.04607046070460705,0.9444444444444444,18.0
AdaBoostClassifier,ardha matsyendrasana,4,0.09022556390977444,0.047244094488188976,1.0,18.0
AdaBoostClassifier,ardha matsyendrasana,3,0.09326424870466321,0.04891304347826087,1.0,18.0
AdaBoostClassifier,ardha matsyendrasana,2,0.0962566844919786,0.05056179775280899,1.0,18.0
AdaBoostClassifier,ardha matsyendrasana,0,0.11042944785276072,0.05844155844155844,1.0,18.0
QuadraticDiscriminantAnalysis,ardha matsyendrasana,2,0.27118644067796616,0.16,0.8888888888888888,18.0
QuadraticDiscriminantAnalysis,ardha matsyendrasana,0,0.2727272727272727,0.15789473684210525,1.0,18.0
QuadraticDiscriminantAnalysis,ardha matsyendrasana,4,0.326530612244898,0.2,0.8888888888888888,18.0
QuadraticDiscriminantAnalysis,ardha matsyendrasana,3,0.3300970873786408,0.2,0.9444444444444444,18.0
QuadraticDiscriminantAnalysis,ardha matsyendrasana,1,0.35294117647058826,0.21428571428571427,1.0,18.0
GaussianNB,ardha matsyendrasana,3,0.5238095238095238,0.4583333333333333,0.6111111111111112,18.0
GaussianNB,ardha matsyendrasana,4,0.5365853658536586,0.4782608695652174,0.6111111111111112,18.0
DecisionTreeClassifier,ardha matsyendrasana,4,0.5714285714285714,0.8,0.4444444444444444,18.0
DecisionTreeClassifier,ardha matsyendrasana,3,0.5714285714285715,0.5882352941176471,0.5555555555555556,18.0
GaussianNB,ardha matsyendrasana,1,0.5945945945945946,0.5789473684210527,0.6111111111111112,18.0
MLPClassifier,ardha matsyendrasana,4,0.606060606060606,0.6666666666666666,0.5555555555555556,18.0
GaussianNB,ardha matsyendrasana,2,0.619047619047619,0.5416666666666666,0.7222222222222222,18.0
DecisionTreeClassifier,ardha matsyendrasana,1,0.6341463414634146,0.5652173913043478,0.7222222222222222,18.0
MLPClassifier,ardha matsyendrasana,0,0.6486486486486486,0.631578947368421,0.6666666666666666,18.0
DecisionTreeClassifier,ardha matsyendrasana,2,0.6486486486486486,0.631578947368421,0.6666666666666666,18.0
DecisionTreeClassifier,ardha matsyendrasana,0,0.65,0.5909090909090909,0.7222222222222222,18.0
SVC,ardha matsyendrasana,1,0.6666666666666666,0.6190476190476191,0.7222222222222222,18.0
GaussianNB,ardha matsyendrasana,0,0.6808510638297872,0.5517241379310345,0.8888888888888888,18.0
RandomForestClassifier,ardha matsyendrasana,2,0.6818181818181818,0.5769230769230769,0.8333333333333334,18.0
MLPClassifier,ardha matsyendrasana,1,0.6857142857142857,0.7058823529411765,0.6666666666666666,18.0
RandomForestClassifier,ardha matsyendrasana,0,0.7000000000000001,0.6363636363636364,0.7777777777777778,18.0
SVC,ardha matsyendrasana,3,0.7027027027027027,0.6842105263157895,0.7222222222222222,18.0
MLPClassifier,ardha matsyendrasana,3,0.7027027027027027,0.6842105263157895,0.7222222222222222,18.0
KNeighborsClassifier,ardha matsyendrasana,0,0.717948717948718,0.6666666666666666,0.7777777777777778,18.0
RandomForestClassifier,ardha matsyendrasana,4,0.717948717948718,0.6666666666666666,0.7777777777777778,18.0
KNeighborsClassifier,ardha matsyendrasana,4,0.7222222222222222,0.7222222222222222,0.7222222222222222,18.0
MLPClassifier,ardha matsyendrasana,2,0.7317073170731708,0.6521739130434783,0.8333333333333334,18.0
SVC,ardha matsyendrasana,4,0.7368421052631577,0.7,0.7777777777777778,18.0
RandomForestClassifier,ardha matsyendrasana,1,0.761904761904762,0.6666666666666666,0.8888888888888888,18.0
KNeighborsClassifier,ardha matsyendrasana,3,0.7804878048780488,0.6956521739130435,0.8888888888888888,18.0
SVC,ardha matsyendrasana,2,0.8095238095238096,0.7083333333333334,0.9444444444444444,18.0
KNeighborsClassifier,ardha matsyendrasana,1,0.8205128205128205,0.7619047619047619,0.8888888888888888,18.0
KNeighborsClassifier,ardha matsyendrasana,2,0.8205128205128205,0.7619047619047619,0.8888888888888888,18.0
SVC,ardha matsyendrasana,0,0.8333333333333334,0.8333333333333334,0.8333333333333334,18.0
RandomForestClassifier,ardha matsyendrasana,3,0.8333333333333334,0.8333333333333334,0.8333333333333334,18.0
AdaBoostClassifier,ardha pincha mayurasana,0,0.0,0.0,0.0,9.0
AdaBoostClassifier,ardha pincha mayurasana,1,0.0,0.0,0.0,9.0
AdaBoostClassifier,ardha pincha mayurasana,2,0.0,0.0,0.0,9.0
AdaBoostClassifier,ardha pincha mayurasana,3,0.0,0.0,0.0,10.0
AdaBoostClassifier,ardha pincha mayurasana,4,0.0,0.0,0.0,10.0
QuadraticDiscriminantAnalysis,ardha pincha mayurasana,1,0.19999999999999998,1.0,0.1111111111111111,9.0
DecisionTreeClassifier,ardha pincha mayurasana,1,0.33333333333333337,0.26666666666666666,0.4444444444444444,9.0
QuadraticDiscriminantAnalysis,ardha pincha mayurasana,0,0.3636363636363636,1.0,0.2222222222222222,9.0
QuadraticDiscriminantAnalysis,ardha pincha mayurasana,2,0.3636363636363636,1.0,0.2222222222222222,9.0
QuadraticDiscriminantAnalysis,ardha pincha mayurasana,3,0.4615384615384615,1.0,0.3,10.0
QuadraticDiscriminantAnalysis,ardha pincha mayurasana,4,0.4615384615384615,1.0,0.3,10.0
DecisionTreeClassifier,ardha pincha mayurasana,2,0.5714285714285714,0.8,0.4444444444444444,9.0
DecisionTreeClassifier,ardha pincha mayurasana,0,0.6086956521739131,0.5,0.7777777777777778,9.0
RandomForestClassifier,ardha pincha mayurasana,0,0.631578947368421,0.6,0.6666666666666666,9.0
GaussianNB,ardha pincha mayurasana,0,0.631578947368421,0.6,0.6666666666666666,9.0
DecisionTreeClassifier,ardha pincha mayurasana,3,0.6956521739130435,0.6153846153846154,0.8,10.0
RandomForestClassifier,ardha pincha mayurasana,1,0.7000000000000001,0.6363636363636364,0.7777777777777778,9.0
GaussianNB,ardha pincha mayurasana,1,0.7058823529411765,0.75,0.6666666666666666,9.0
KNeighborsClassifier,ardha pincha mayurasana,0,0.7368421052631577,0.7,0.7777777777777778,9.0
MLPClassifier,ardha pincha mayurasana,0,0.7368421052631577,0.7,0.7777777777777778,9.0
GaussianNB,ardha pincha mayurasana,2,0.761904761904762,0.6666666666666666,0.8888888888888888,9.0
MLPClassifier,ardha pincha mayurasana,3,0.761904761904762,0.7272727272727273,0.8,10.0
SVC,ardha pincha mayurasana,4,0.7777777777777777,0.875,0.7,10.0
SVC,ardha pincha mayurasana,0,0.7777777777777778,0.7777777777777778,0.7777777777777778,9.0
GaussianNB,ardha pincha mayurasana,3,0.8,0.6666666666666666,1.0,10.0
DecisionTreeClassifier,ardha pincha mayurasana,4,0.8181818181818182,0.75,0.9,10.0
GaussianNB,ardha pincha mayurasana,4,0.8235294117647058,1.0,0.7,10.0
KNeighborsClassifier,ardha pincha mayurasana,1,0.823529411764706,0.875,0.7777777777777778,9.0
KNeighborsClassifier,ardha pincha mayurasana,2,0.823529411764706,0.875,0.7777777777777778,9.0
MLPClassifier,ardha pincha mayurasana,1,0.8421052631578948,0.8,0.8888888888888888,9.0
KNeighborsClassifier,ardha pincha mayurasana,4,0.8421052631578948,0.8888888888888888,0.8,10.0
RandomForestClassifier,ardha pincha mayurasana,4,0.8421052631578948,0.8888888888888888,0.8,10.0
MLPClassifier,ardha pincha mayurasana,4,0.8571428571428572,0.8181818181818182,0.9,10.0
RandomForestClassifier,ardha pincha mayurasana,2,0.8750000000000001,1.0,0.7777777777777778,9.0
SVC,ardha pincha mayurasana,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,9.0
SVC,ardha pincha mayurasana,2,0.8888888888888888,0.8888888888888888,0.8888888888888888,9.0
MLPClassifier,ardha pincha mayurasana,2,0.8888888888888888,0.8888888888888888,0.8888888888888888,9.0
SVC,ardha pincha mayurasana,3,0.888888888888889,1.0,0.8,10.0
KNeighborsClassifier,ardha pincha mayurasana,3,0.9473684210526316,1.0,0.9,10.0
RandomForestClassifier,ardha pincha mayurasana,3,0.9473684210526316,1.0,0.9,10.0
AdaBoostClassifier,ardha uttanasana,0,0.0,0.0,0.0,13.0
AdaBoostClassifier,ardha uttanasana,1,0.0,0.0,0.0,14.0
AdaBoostClassifier,ardha uttanasana,2,0.0,0.0,0.0,13.0
AdaBoostClassifier,ardha uttanasana,3,0.0,0.0,0.0,13.0
AdaBoostClassifier,ardha uttanasana,4,0.0,0.0,0.0,13.0
DecisionTreeClassifier,ardha uttanasana,1,0.23999999999999996,0.2727272727272727,0.21428571428571427,14.0
GaussianNB,ardha uttanasana,1,0.42857142857142855,0.42857142857142855,0.42857142857142855,14.0
QuadraticDiscriminantAnalysis,ardha uttanasana,1,0.4444444444444445,0.46153846153846156,0.42857142857142855,14.0
DecisionTreeClassifier,ardha uttanasana,0,0.46153846153846156,0.46153846153846156,0.46153846153846156,13.0
QuadraticDiscriminantAnalysis,ardha uttanasana,0,0.4848484848484849,0.4,0.6153846153846154,13.0
RandomForestClassifier,ardha uttanasana,1,0.5,0.5,0.5,14.0
DecisionTreeClassifier,ardha uttanasana,2,0.5161290322580646,0.4444444444444444,0.6153846153846154,13.0
GaussianNB,ardha uttanasana,3,0.5217391304347826,0.6,0.46153846153846156,13.0
QuadraticDiscriminantAnalysis,ardha uttanasana,3,0.5384615384615384,0.5384615384615384,0.5384615384615384,13.0
RandomForestClassifier,ardha uttanasana,4,0.5517241379310345,0.5,0.6153846153846154,13.0
DecisionTreeClassifier,ardha uttanasana,3,0.5599999999999999,0.5833333333333334,0.5384615384615384,13.0
KNeighborsClassifier,ardha uttanasana,1,0.5625000000000001,0.5,0.6428571428571429,14.0
RandomForestClassifier,ardha uttanasana,0,0.5714285714285714,0.45454545454545453,0.7692307692307693,13.0
MLPClassifier,ardha uttanasana,1,0.5714285714285714,0.5714285714285714,0.5714285714285714,14.0
DecisionTreeClassifier,ardha uttanasana,4,0.5833333333333334,0.6363636363636364,0.5384615384615384,13.0
QuadraticDiscriminantAnalysis,ardha uttanasana,4,0.5925925925925927,0.5714285714285714,0.6153846153846154,13.0
SVC,ardha uttanasana,1,0.6000000000000001,0.5625,0.6428571428571429,14.0
RandomForestClassifier,ardha uttanasana,3,0.6428571428571429,0.6,0.6923076923076923,13.0
KNeighborsClassifier,ardha uttanasana,0,0.6470588235294118,0.5238095238095238,0.8461538461538461,13.0
RandomForestClassifier,ardha uttanasana,2,0.6666666666666666,0.6428571428571429,0.6923076923076923,13.0
GaussianNB,ardha uttanasana,2,0.6666666666666667,0.7272727272727273,0.6153846153846154,13.0
MLPClassifier,ardha uttanasana,0,0.7058823529411765,0.5714285714285714,0.9230769230769231,13.0
GaussianNB,ardha uttanasana,0,0.7096774193548387,0.6111111111111112,0.8461538461538461,13.0
KNeighborsClassifier,ardha uttanasana,2,0.7142857142857142,0.6666666666666666,0.7692307692307693,13.0
SVC,ardha uttanasana,0,0.7272727272727274,0.6,0.9230769230769231,13.0
SVC,ardha uttanasana,2,0.7333333333333334,0.6470588235294118,0.8461538461538461,13.0
KNeighborsClassifier,ardha uttanasana,4,0.7333333333333334,0.6470588235294118,0.8461538461538461,13.0
SVC,ardha uttanasana,4,0.7741935483870968,0.6666666666666666,0.9230769230769231,13.0
MLPClassifier,ardha uttanasana,2,0.7857142857142856,0.7333333333333333,0.8461538461538461,13.0
QuadraticDiscriminantAnalysis,ardha uttanasana,2,0.8,0.8333333333333334,0.7692307692307693,13.0
KNeighborsClassifier,ardha uttanasana,3,0.8000000000000002,0.7058823529411765,0.9230769230769231,13.0
SVC,ardha uttanasana,3,0.8125000000000001,0.6842105263157895,1.0,13.0
MLPClassifier,ardha uttanasana,4,0.8148148148148148,0.7857142857142857,0.8461538461538461,13.0
MLPClassifier,ardha uttanasana,3,0.8461538461538461,0.8461538461538461,0.8461538461538461,13.0
GaussianNB,ardha uttanasana,4,0.8461538461538461,0.8461538461538461,0.8461538461538461,13.0
AdaBoostClassifier,ashtanga namaskara,0,0.0,0.0,0.0,7.0
QuadraticDiscriminantAnalysis,ashtanga namaskara,0,0.0,0.0,0.0,7.0
AdaBoostClassifier,ashtanga namaskara,1,0.0,0.0,0.0,7.0
QuadraticDiscriminantAnalysis,ashtanga namaskara,1,0.0,0.0,0.0,7.0
AdaBoostClassifier,ashtanga namaskara,2,0.0,0.0,0.0,6.0
QuadraticDiscriminantAnalysis,ashtanga namaskara,2,0.0,0.0,0.0,6.0
AdaBoostClassifier,ashtanga namaskara,3,0.0,0.0,0.0,7.0
QuadraticDiscriminantAnalysis,ashtanga namaskara,3,0.0,0.0,0.0,7.0
SVC,ashtanga namaskara,4,0.0,0.0,0.0,7.0
AdaBoostClassifier,ashtanga namaskara,4,0.0,0.0,0.0,7.0
QuadraticDiscriminantAnalysis,ashtanga namaskara,4,0.0,0.0,0.0,7.0
SVC,ashtanga namaskara,3,0.22222222222222224,0.5,0.14285714285714285,7.0
SVC,ashtanga namaskara,1,0.25,1.0,0.14285714285714285,7.0
SVC,ashtanga namaskara,0,0.4444444444444445,1.0,0.2857142857142857,7.0
SVC,ashtanga namaskara,2,0.5,1.0,0.3333333333333333,6.0
GaussianNB,ashtanga namaskara,3,0.5333333333333333,0.5,0.5714285714285714,7.0
KNeighborsClassifier,ashtanga namaskara,2,0.5454545454545454,0.6,0.5,6.0
DecisionTreeClassifier,ashtanga namaskara,4,0.5454545454545454,0.75,0.42857142857142855,7.0
KNeighborsClassifier,ashtanga namaskara,4,0.5714285714285714,0.5714285714285714,0.5714285714285714,7.0
KNeighborsClassifier,ashtanga namaskara,3,0.588235294117647,0.5,0.7142857142857143,7.0
DecisionTreeClassifier,ashtanga namaskara,2,0.6,0.75,0.5,6.0
GaussianNB,ashtanga namaskara,2,0.6153846153846153,0.5714285714285714,0.6666666666666666,6.0
DecisionTreeClassifier,ashtanga namaskara,3,0.6250000000000001,0.5555555555555556,0.7142857142857143,7.0
DecisionTreeClassifier,ashtanga namaskara,0,0.6666666666666666,0.625,0.7142857142857143,7.0
GaussianNB,ashtanga namaskara,0,0.6666666666666666,0.625,0.7142857142857143,7.0
MLPClassifier,ashtanga namaskara,1,0.7058823529411764,0.6,0.8571428571428571,7.0
RandomForestClassifier,ashtanga namaskara,3,0.7142857142857143,0.7142857142857143,0.7142857142857143,7.0
RandomForestClassifier,ashtanga namaskara,2,0.7272727272727272,0.8,0.6666666666666666,6.0
MLPClassifier,ashtanga namaskara,2,0.7272727272727272,0.8,0.6666666666666666,6.0
GaussianNB,ashtanga namaskara,1,0.75,0.6666666666666666,0.8571428571428571,7.0
GaussianNB,ashtanga namaskara,4,0.7692307692307692,0.8333333333333334,0.7142857142857143,7.0
DecisionTreeClassifier,ashtanga namaskara,1,0.7777777777777778,0.6363636363636364,1.0,7.0
MLPClassifier,ashtanga namaskara,3,0.7999999999999999,0.75,0.8571428571428571,7.0
RandomForestClassifier,ashtanga namaskara,0,0.8333333333333333,1.0,0.7142857142857143,7.0
RandomForestClassifier,ashtanga namaskara,4,0.8333333333333333,1.0,0.7142857142857143,7.0
MLPClassifier,ashtanga namaskara,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,7.0
KNeighborsClassifier,ashtanga namaskara,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,7.0
RandomForestClassifier,ashtanga namaskara,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,7.0
KNeighborsClassifier,ashtanga namaskara,0,0.8750000000000001,0.7777777777777778,1.0,7.0
MLPClassifier,ashtanga namaskara,4,0.923076923076923,1.0,0.8571428571428571,7.0
AdaBoostClassifier,astavakrasana,0,0.0,0.0,0.0,14.0
AdaBoostClassifier,astavakrasana,1,0.0,0.0,0.0,14.0
AdaBoostClassifier,astavakrasana,2,0.0,0.0,0.0,15.0
AdaBoostClassifier,astavakrasana,3,0.0,0.0,0.0,15.0
AdaBoostClassifier,astavakrasana,4,0.0,0.0,0.0,14.0
DecisionTreeClassifier,astavakrasana,1,0.2857142857142857,0.42857142857142855,0.21428571428571427,14.0
DecisionTreeClassifier,astavakrasana,3,0.3846153846153846,0.45454545454545453,0.3333333333333333,15.0
DecisionTreeClassifier,astavakrasana,2,0.4571428571428572,0.4,0.5333333333333333,15.0
QuadraticDiscriminantAnalysis,astavakrasana,1,0.47058823529411764,0.4,0.5714285714285714,14.0
GaussianNB,astavakrasana,1,0.5454545454545454,0.47368421052631576,0.6428571428571429,14.0
GaussianNB,astavakrasana,4,0.5454545454545454,0.47368421052631576,0.6428571428571429,14.0
QuadraticDiscriminantAnalysis,astavakrasana,4,0.5853658536585367,0.4444444444444444,0.8571428571428571,14.0
QuadraticDiscriminantAnalysis,astavakrasana,0,0.6222222222222222,0.45161290322580644,1.0,14.0
DecisionTreeClassifier,astavakrasana,4,0.6250000000000001,0.5555555555555556,0.7142857142857143,14.0
QuadraticDiscriminantAnalysis,astavakrasana,3,0.7058823529411765,0.631578947368421,0.8,15.0
GaussianNB,astavakrasana,3,0.7142857142857142,0.7692307692307693,0.6666666666666666,15.0
RandomForestClassifier,astavakrasana,1,0.7142857142857143,0.7142857142857143,0.7142857142857143,14.0
QuadraticDiscriminantAnalysis,astavakrasana,2,0.7142857142857143,0.5555555555555556,1.0,15.0
KNeighborsClassifier,astavakrasana,4,0.717948717948718,0.56,1.0,14.0
SVC,astavakrasana,4,0.717948717948718,0.56,1.0,14.0
DecisionTreeClassifier,astavakrasana,0,0.7272727272727273,0.631578947368421,0.8571428571428571,14.0
